date,description,keywords,title,url
2019-07-13,Labour leader says Panorama adopted ‘predetermined’ critical position,"Labour,Antisemitism,Jeremy Corbyn,BBC,Politics,UK news,Labour,Antisemitism,Jeremy Corbyn,BBC,Politics,UK news",Corbyn decries BBC's 'inaccuracies' over Labour antisemitism | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/13/corbyn-decries-bbcs-inaccuracies-over-labour-antisemitism
2019-07-13,Unions and senior civil servants say officials have been subjected to sustained attacks from across political spectrum,"Civil service,Malcolm Rifkind,Donald Trump,Theresa May,Brexit,UK news,Civil service,Malcolm Rifkind,Donald Trump,Theresa May,Brexit,UK news",Kim Darroch saga ‘is part of assault on civil service’ | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/13/senior-civil-servants-warn-of-campaign-to-undermine-officials
2019-06-13,Chris Froome was in intensive care with multiple fractures following a freak high-speed accident in the Loire,"Chris Froome,Tour de France 2019,Tour de France,Cycling,Sport,Chris Froome,Tour de France 2019,Tour de France,Cycling,Sport",Chris Froome in intensive care with multiple fractures after high-speed crash | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/12/chris-froome-doubt-tour-de-france-crash-criterium-hospital-injured
2019-06-13,Too Darn Hot’s trainer blames himself for the colt’s poor season so far but believes his horse is ready for the St James’s Palace,"Royal Ascot 2019,Royal Ascot,Horse racing tips,Horse racing,Sport,Royal Ascot 2019,Royal Ascot,Horse racing tips,Horse racing,Sport",Talking Horses: John Gosden has Too Darn Hot primed for Royal Ascot | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jun/13/talking-horses-uttoxeter-haydock-called-off-heavy-rain-royal-ascot-horse-racing-tips
2019-06-13,The size of the Hampshire Bowl combined with West Indies’ short-ball bowling could make it tough for England’s batsmen on Friday,"Cricket World Cup 2019,England cricket team,West Indies cricket team,Chris Gayle,Cricket,Sport,Cricket World Cup 2019,England cricket team,West Indies cricket team,Chris Gayle,Cricket,Sport",Chris Gayle may not be biggest of England’s problems against Windies | Vic Marks | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/england-west-indies-hampshire-bowl-cricket-world-cup
2019-06-13,Tour de France winner underwent surgery after a high-speed crash and Team Ineos manager Dave Brailsford said no timescale will be put on his return,"Chris Froome,Team Ineos,Cycling,Sport,Chris Froome,Team Ineos,Cycling,Sport",Chris Froome conscious after surgery but rider remains in intensive care | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/chris-froome-intensive-care-two-three-days-after-surgery-cycling
2019-06-13,England captain Eoin Morgan said: ‘It is a moment where you reaffirm your decision’ as paceman Archer prepares to face the country he represented three times at under-19 level,"England cricket team,Cricket World Cup 2019,Eoin Morgan,West Indies cricket team,Cricket,Sport,England cricket team,Cricket World Cup 2019,Eoin Morgan,West Indies cricket team,Cricket,Sport","Jofra Archer will benefit from facing West Indies with England, says Morgan | Sport | The Guardian",http://www.theguardian.com/sport/2019/jun/13/jofra-archer-west-indies-england-eoin-morgan-cricket-world-cup
2019-06-13,Over-by-over report: India and New Zealand were left frustrated as persistent rain at Trent Bridge forced another abandonment,"Cricket World Cup 2019,Cricket,Sport,India cricket team,New Zealand cricket team,Cricket World Cup 2019,Cricket,Sport,India cricket team,New Zealand cricket team",India v New Zealand: Cricket World Cup – as it didn't happen | Sport | The Guardian,http://www.theguardian.com/sport/live/2019/jun/13/india-v-new-zealand-cricket-world-cup-2019-live
2019-06-13,Sky is understood to be considering making the Lord’s final on 14 July available to non-subscribers in a one-off move,"Cricket World Cup 2019,Cricket,England cricket team,Eoin Morgan,Sport,Sky Sports,Sports rights,Television industry,Media,Cricket World Cup 2019,Cricket,England cricket team,Eoin Morgan,Sport,Sky Sports,Sports rights,Television industry,Media",Cricket World Cup final could yet be shown on free-to-air platform | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/cricket-world-cup-final-free-to-air-sky
2019-06-13,The Guinness owner says the decision to hire the player is ‘not consistent’ with its values,"Rugby union,Diageo,UK news,Rugby union,Diageo,UK news",Diageo cancels London Irish deal over Paddy Jackson signing | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/diageo-cancels-london-irish-deal-over-paddy-jackson-signing
2019-06-13,"Throughout my NBA career, I watched too many teammates pay dearly for playing through pain at the urging of doctors who put the interests of the team before the welfare of the athlete","Golden State Warriors,NBA,Basketball,US sports,Sport,NBA finals,Golden State Warriors,NBA,Basketball,US sports,Sport,NBA finals",Kevin Durant's injury is proof: Athletes need their own doctors | Etan Thomas | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/kevin-durant-shouldnt-have-been-playing-period-athletes-need-their-own-doctors
2019-06-13,"There have been brilliant moments but, with the tournament’s fourth drenched game, England’s summer isn’t playing fair","Cricket World Cup 2019,Cricket,Sport,Cricket World Cup 2019,Cricket,Sport",Cricket World Cup’s summer dream is turning into a washout nightmare | Adam Collins | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jun/13/cricket-world-cup-last-year-heatwave-india-new-zealand-fourth-washout
2019-06-13,"Hull strengthened their play-off position with their 31-18 win at Castleford, helped by Albert Kelly and Jake Connor as they scored 27 points in the second half","Super League,Castleford,Hull FC,Rugby league,Sport,Super League,Castleford,Hull FC,Rugby league,Sport",Albert Kelly hat-trick helps Hull seal comeback win against Castleford | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/castleford-tigers-hull-fc-super-league-match-report
2019-06-13,The hosts won the reduced 39-overs-a-side contest by 135 runs to seal a 3-0 whitewash,"England women's cricket team,Cricket,Women's cricket,Sport,England women's cricket team,Cricket,Women's cricket,Sport",Amy Jones strikes again as England wrap up clean sweep over West Indies | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/england-west-indies-clean-sweep-amy-jones
2019-06-13,Somerset gain their fifth victory of the season as Billy Godleman scored a career-best 211 for Derbyshire,"County Championship Division One,County Championship Division Two,Cricket,Sport,Yorkshire,County Championship Division One,County Championship Division Two,Cricket,Sport,Yorkshire","County cricket: Somerset beat Kent, Surrey draw with Yorkshire – as it happened | Sport | The Guardian",http://www.theguardian.com/sport/live/2019/jun/13/county-cricket-surrey-v-yorkshire-kent-v-somerset-and-more-live
2019-06-13,"Eddie Jones, England’s head coach, has signed up to 2021, regardless of their World Cup showing this year and he could stay until the 2023 competition","Eddie Jones,England rugby union team,Rugby Football Union,Rugby World Cup 2019,Rugby World Cup,Rugby union,Sport,Eddie Jones,England rugby union team,Rugby Football Union,Rugby World Cup 2019,Rugby World Cup,Rugby union,Sport",Eddie Jones set to stay on even if England fail at Rugby World Cup | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/13/eddie-jones-extends-england-contract-2021
2019-07-13,"Sydney coach John Longmire has signed a new deal to remain at the Swans, turning down a lucrative offer to take over the vacant position at North Melbourne.","Sydney Swans,AFL,Australian rules football,Australia sport,Sport,Sydney Swans,AFL,Australian rules football,Australia sport,Sport",John Longmire rejects Kangaroos overtures to re-sign with Swans | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/13/john-longmire-rejects-kangaroos-overtures-to-re-sign-with-swans
2019-07-13,"World number one Australia looked lost and confused at times in Liverpool tonight and despite beating Zimbabwe 73-37, Lisa Alexander’s charges now have plenty to work on","Netball,Netball World Cup 2019,Diamonds,Australia sport,Sport,Netball,Netball World Cup 2019,Diamonds,Australia sport,Sport",Diamonds fail to sparkle at Netball World Cup in win over Zimbabwe | Erin Delahunty | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/13/diamonds-fail-to-sparkle-at-netball-world-cup-in-win-over-zimbabwe
2019-07-13,"Following failure in 1975, England assumed the cricket world would be small enough to conquer eventually. They’re still waiting but now have their best chance yet","Cricket World Cup 2019,England cricket team,Cricket,Sport,Cricket World Cup 2019,England cricket team,Cricket,Sport",First World Cup transfixed England but set tone for 44 years of hurt | Matthew Engel | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jul/13/cricket-world-cup-england-44-years-of-hurt-matthew-engel
2019-07-13,"Keegan Hirst is keen to play a role in Super League’s Wellness Round as it highlight issues in men’s mental health, he tells Aaron Bower","Wakefield Trinity,Super League,Sexuality,Society,Rugby league,Sport,Wakefield Trinity,Super League,Sexuality,Society,Rugby league,Sport",Keegan Hirst: ‘I’m proud to be a rugby league player and I’m proud to be gay’ | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/13/keegan-hirst-wakefield-trinity-super-league-wellbeing-round
2019-07-13,"Despite having to constantly wrestle with a difficult Williams car George Russell is excited at the prospect of his first British Grand Prix, he tells Giles Richards","Williams,Formula One 2019,Formula One,Motor sport,Sport,Williams,Formula One 2019,Formula One,Motor sport,Sport","George Russell: ‘Silverstone gives you a special feeling, goosebumps’ | Sport | The Guardian",http://www.theguardian.com/sport/2019/jul/13/george-russell-silverstone-special-f1-british-grand-prix
2019-07-13,"With Tyler Skaggs’ name and No 45 on all of their jerseys, the Angels played practically perfect baseball in their first home game since their teammate’s death","Los Angeles Angels,MLB,Baseball,Sport,US sports,Los Angeles Angels,MLB,Baseball,Sport,US sports",Angels pay tribute to late Tyler Skaggs with 'too-good-for-Hollywood' no-hitter | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/13/angels-pay-tribute-to-fallen-teammate-with-too-good-for-hollywood-no-hitter
2019-07-13,"The Cricket World Cup has more flash, but the county scene continues to charm and entrance its devotees","Cricket,County Championship Division One,County Championship Division Two,Cricket World Cup 2019,Sport,Somerset,Cricket,County Championship Division One,County Championship Division Two,Cricket World Cup 2019,Sport,Somerset","World Cup is a summer blockbuster, but cricket’s quieter soap opera still enthrals | Tanya Aldred | Sport | The Guardian",http://www.theguardian.com/sport/blog/2019/jul/13/cricket-world-cup-blockbuster-county-game-soap-opera
2019-07-13,"Organisers have done a fine job engaging existing cricket fans but outside the bubble, most are still oblivious to the sport","Cricket World Cup 2019,ECB,Cricket,Sport,Cricket World Cup 2019,ECB,Cricket,Sport",World Cup final is England's moment – but has the ECB dropped the ball? | Sport | The Guardian,http://www.theguardian.com/sport/2019/jul/13/world-cup-final-is-englands-moment-but-has-the-ecb-dropped-the-ball
